SITE INFORMATION,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,SITE BELGIUM,,,,,,Grid EP Information*,,,,,,,,,,,,
,,,,SITE CONSUMPTION,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,TOTAL kWh/yr,,,842338.0000000014,,,Hedged Price (EUR/kWh),0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174
,3,18,20,77.875,,,,,,,,,,,,,,,
,3,18,21,85.75,,,,,,,,,,,,,,,
,3,18,22,89.07499999999999,,,,,,,,,,,,,,,
,3,18,23,92.92500000000001,,,,,,,,,,,,,,,
,3,18,24,79.625,,,,,,,,,,,,,,,
,3,19,1,74.375,,,,,,,,,,,,,,,
,3,19,2,72.8,,,,,,,,,,,,,,,
,3,19,3,75.94999999999999,,,,,,,,,,,,,,,
,3,19,4,72.10000000000001,,,,,,,,,,,,,,,
,3,19,5,74.55000000000001,,,,,,,,,,,,,,,
,3,19,6,80.675,,,,,,,,,,,,,,,
,3,19,7,72.80000000000001,,,,,,,,,,,,,,,
,3,19,8,64.225,,,,,,,,,,,,,,,
,3,19,9,80.67500000000001,,,,,,,,,,,,,,,
,3,19,10,77.7,,,,,,,,,,,,,,,
,3,19,11,70,,,,,,,,,,,,,,,
,3,19,12,71.575,,,,,,,,,,,,,,,
,3,19,13,74.025,,,,,,,,,,,,,,,
,3,19,14,65.625,,,,,,,,,,,,,,,
,3,19,15,81.19999999999999,,,,,,,,,,,,,,,
,3,19,16,76.125,,,,,,,,,,,,,,,
,3,19,17,70.525,,,,,,,,,,,,,,,
,3,19,18,71.57499999999999,,,,,,,,,,,,,,,
,3,19,19,79.1,,,,,,,,,,,,,,,
,3,19,20,68.075,,,,,,,,,,,,,,,
,3,19,21,75.25,,,,,,,,,,,,,,,
,3,19,22,74.725,,,,,,,,,,,,,,,
,3,19,23,76.125,,,,,,,,,,,,,,,
,3,19,24,80.67500000000001,,,,,,,,,,,,,,,
,3,20,1,71.925,,,,,,,,,,,,,,,
,3,20,2,71.05000000000001,,,,,,,,,,,,,,,
,3,20,3,74.725,,,,,,,,,,,,,,,
,3,20,4,70,,,,,,,,,,,,,,,
,3,20,5,71.57499999999999,,,,,,,,,,,,,,,
,3,20,6,73.325,,,,,,,,,,,,,,,
,3,20,7,72.275,,,,,,,,,,,,,,,
,3,20,8,64.225,,,,,,,,,,,,,,,
,3,20,9,75.075,,,,,,,,,,,,,,,
,3,20,10,70.525,,,,,,,,,,,,,,,
,3,20,11,65.80000000000001,,,,,,,,,,,,,,,
,3,20,12,69.3,,,,,,,,,,,,,,,
,3,20,13,68.95,,,,,,,,,,,,,,,
,3,20,14,63.875,,,,,,,,,,,,,,,
,3,20,15,77.69999999999999,,,,,,,,,,,,,,,
,3,20,16,74.55000000000001,,,,,,,,,,,,,,,
,3,20,17,69.65,,,,,,,,,,,,,,,
,3,20,18,69.475,,,,,,,,,,,,,,,
,3,20,19,78.575,,,,,,,,,,,,,,,
,3,20,20,67.375,,,,,,,,,,,,,,,
,3,20,21,74.9,,,,,,,,,,,,,,,
,3,20,22,75.07499999999999,,,,,,,,,,,,,,,
,3,20,23,68.425,,,,,,,,,,,,,,,
,3,20,24,78.925,,,,,,,,,,,,,,,
,3,21,1,75.42500000000001,,,,,,,,,,,,,,,
,3,21,2,67.55,,,,,,,,,,,,,,,
,3,21,3,71.75,,,,,,,,,,,,,,,
,3,21,4,71.225,,,,,,,,,,,,,,,
,3,21,5,80.85,,,,,,,,,,,,,,,
,3,21,6,96.6,,,,,,,,,,,,,,,
,3,21,7,114.625,,,,,,,,,,,,,,,
,3,21,8,123.375,,,,,,,,,,,,,,,
,3,21,9,102.37500000000001,,,,,,,,,,,,,,,
,3,21,10,106.05,,,,,,,,,,,,,,,
,3,21,11,113.4,,,,,,,,,,,,,,,
,3,21,12,102.9,,,,,,,,,,,,,,,
,3,21,13,99.39999999999999,,,,,,,,,,,,,,,
,3,21,14,110.42500000000001,,,,,,,,,,,,,,,
,3,21,15,93.97500000000001,,,,,,,,,,,,,,,
,3,21,16,94.325,,,,,,,,,,,,,,,
,3,21,17,88.725,,,,,,,,,,,,,,,
,3,21,18,78.575,,,,,,,,,,,,,,,
,3,21,19,72.45,,,,,,,,,,,,,,,
,3,21,20,74.19999999999999,,,,,,,,,,,,,,,
,3,21,21,79.45,,,,,,,,,,,,,,,
,3,21,22,83.125,,,,,,,,,,,,,,,
,3,21,23,72.275,,,,,,,,,,,,,,,
,3,21,24,78.05000000000001,,,,,,,,,,,,,,,
,3,22,1,76.3,,,,,,,,,,,,,,,
,3,22,2,68.94999999999999,,,,,,,,,,,,,,,
,3,22,3,72.275,,,,,,,,,,,,,,,
,3,22,4,73.14999999999999,,,,,,,,,,,,,,,
,3,22,5,112.875,,,,,,,,,,,,,,,
,3,22,6,161.875,,,,,,,,,,,,,,,
,3,22,7,170.8,,,,,,,,,,,,,,,
,3,22,8,198.45,,,,,,,,,,,,,,,
,3,22,9,194.95,,,,,,,,,,,,,,,
,3,22,10,208.95,,,,,,,,,,,,,,,
,3,22,11,210.35,,,,,,,,,,,,,,,
,3,22,12,194.95,,,,,,,,,,,,,,,
,3,22,13,183.39999999999998,,,,,,,,,,,,,,,
,3,22,14,211.22500000000002,,,,,,,,,,,,,,,
,3,22,15,172.72500000000002,,,,,,,,,,,,,,,
,3,22,16,150.675,,,,,,,,,,,,,,,
,3,22,17,111.475,,,,,,,,,,,,,,,
,3,22,18,129.675,,,,,,,,,,,,,,,
,3,22,19,112.875,,,,,,,,,,,,,,,
,3,22,20,104.125,,,,,,,,,,,,,,,
,3,22,21,116.9,,,,,,,,,,,,,,,
,3,22,22,114.1,,,,,,,,,,,,,,,
,3,22,23,119.17500000000001,,,,,,,,,,,,,,,
,3,22,24,95.375,,,,,,,,,,,,,,,
,3,23,1,94.325,,,,,,,,,,,,,,,
,3,23,2,85.4,,,,,,,,,,,,,,,
,3,23,3,88.02499999999999,,,,,,,,,,,,,,,
,3,23,4,93.10000000000001,,,,,,,,,,,,,,,
,3,23,5,112.875,,,,,,,,,,,,,,,
,3,23,6,138.60000000000002,,,,,,,,,,,,,,,
,3,23,7,161.525,,,,,,,,,,,,,,,
,3,23,8,188.64999999999998,,,,,,,,,,,,,,,
,3,23,9,192.5,,,,,,,,,,,,,,,
,3,23,10,204.925,,,,,,,,,,,,,,,
,3,23,11,214.375,,,,,,,,,,,,,,,
,3,23,12,185.325,,,,,,,,,,,,,,,
,3,23,13,177.97500000000002,,,,,,,,,,,,,,,
,3,23,14,200.20000000000002,,,,,,,,,,,,,,,
,3,23,15,182.175,,,,,,,,,,,,,,,
,3,23,16,133.875,,,,,,,,,,,,,,,
,3,23,17,104.65,,,,,,,,,,,,,,,
,3,23,18,114.975,,,,,,,,,,,,,,,
,3,23,19,117.42500000000001,,,,,,,,,,,,,,,
,3,23,20,100.975,,,,,,,,,,,,,,,
,3,23,21,113.39999999999999,,,,,,,,,,,,,,,
,3,23,22,110.425,,,,,,,,,,,,,,,
,3,23,23,118.475,,,,,,,,,,,,,,,
,3,23,24,93.62499999999999,,,,,,,,,,,,,,,
,3,24,1,88.025,,,,,,,,,,,,,,,
,3,24,2,90.825,,,,,,,,,,,,,,,
,3,24,3,90.12500000000001,,,,,,,,,,,,,,,
,3,24,4,86.625,,,,,,,,,,,,,,,
,3,24,5,106.75,,,,,,,,,,,,,,,
,3,24,6,126.87500000000001,,,,,,,,,,,,,,,
,3,24,7,141.75,,,,,,,,,,,,,,,
,3,24,8,152.075,,,,,,,,,,,,,,,
,3,24,9,154.7,,,,,,,,,,,,,,,
,3,24,10,163.625,,,,,,,,,,,,,,,
,3,24,11,152.775,,,,,,,,,,,,,,,
,3,24,12,127.925,,,,,,,,,,,,,,,
,3,24,13,148.05,,,,,,,,,,,,,,,
,3,24,14,163.275,,,,,,,,,,,,,,,
,3,24,15,153.3,,,,,,,,,,,,,,,
,3,24,16,115.325,,,,,,,,,,,,,,,
,3,24,17,87.5,,,,,,,,,,,,,,,
,3,24,18,93.625,,,,,,,,,,,,,,,
,3,24,19,91.875,,,,,,,,,,,,,,,
,3,24,20,82.775,,,,,,,,,,,,,,,
,3,24,21,94.325,,,,,,,,,,,,,,,
,3,24,22,99.4,,,,,,,,,,,,,,,
,3,24,23,99.57499999999999,,,,,,,,,,,,,,,
,3,24,24,93.275,,,,,,,,,,,,,,,
,3,25,1,79.625,,,,,,,,,,,,,,,
,3,25,2,81.025,,,,,,,,,,,,,,,
,3,25,3,76.825,,,,,,,,,,,,,,,
,3,25,4,77.175,,,,,,,,,,,,,,,
,3,25,5,84.17500000000001,,,,,,,,,,,,,,,
,3,25,6,94.85,,,,,,,,,,,,,,,
,3,25,7,109.19999999999999,,,,,,,,,,,,,,,
,3,25,8,112.525,,,,,,,,,,,,,,,
,3,25,9,119.525,,,,,,,,,,,,,,,
,3,25,10,107.975,,,,,,,,,,,,,,,
,3,25,11,101.85,,,,,,,,,,,,,,,
,3,25,12,89.6,,,,,,,,,,,,,,,
,3,25,13,81.9,,,,,,,,,,,,,,,
,3,25,14,85.4,,,,,,,,,,,,,,,
,3,25,15,82.95,,,,,,,,,,,,,,,
,3,25,16,80.675,,,,,,,,,,,,,,,
,3,25,17,77.175,,,,,,,,,,,,,,,
,3,25,18,82.6,,,,,,,,,,,,,,,
,3,25,19,88.19999999999999,,,,,,,,,,,,,,,
,3,25,20,79.1,,,,,,,,,,,,,,,
,3,25,21,84.35000000000001,,,,,,,,,,,,,,,
,3,25,22,90.125,,,,,,,,,,,,,,,
,3,25,23,80.325,,,,,,,,,,,,,,,
,3,25,24,72.1,,,,,,,,,,,,,,,
,3,26,1,66.85000000000001,,,,,,,,,,,,,,,
,3,26,2,71.75,,,,,,,,,,,,,,,
,3,26,3,74.375,,,,,,,,,,,,,,,
,3,26,4,61.075,,,,,,,,,,,,,,,
,3,26,5,74.19999999999999,,,,,,,,,,,,,,,
,3,26,6,72.625,,,,,,,,,,,,,,,
,3,26,7,71.225,,,,,,,,,,,,,,,
,3,26,8,64.575,,,,,,,,,,,,,,,
,3,26,9,69.825,,,,,,,,,,,,,,,
,3,26,10,77.7,,,,,,,,,,,,,,,
,3,26,11,70.35,,,,,,,,,,,,,,,
,3,26,12,65.975,,,,,,,,,,,,,,,
,3,26,13,67.375,,,,,,,,,,,,,,,
,3,26,14,64.05,,,,,,,,,,,,,,,
,3,26,15,81.55,,,,,,,,,,,,,,,
,3,26,16,71.75,,,,,,,,,,,,,,,
,3,26,17,65.8,,,,,,,,,,,,,,,
,3,26,18,72.1,,,,,,,,,,,,,,,
,3,26,19,78.925,,,,,,,,,,,,,,,
,3,26,20,63.699999999999996,,,,,,,,,,,,,,,
,3,26,21,73.675,,,,,,,,,,,,,,,
,3,26,22,80.32499999999999,,,,,,,,,,,,,,,
,3,26,23,67.9,,,,,,,,,,,,,,,
,3,26,24,75.425,,,,,,,,,,,,,,,
,3,27,1,66.325,,,,,,,,,,,,,,,
,3,27,2,69.65,,,,,,,,,,,,,,,
,3,27,3,75.07499999999999,,,,,,,,,,,,,,,
,3,27,4,62.125,,,,,,,,,,,,,,,
,3,27,5,74.19999999999999,,,,,,,,,,,,,,,
,3,27,6,75.075,,,,,,,,,,,,,,,
,3,27,7,68.6,,,,,,,,,,,,,,,
,3,27,8,64.575,,,,,,,,,,,,,,,
,3,27,9,72.8,,,,,,,,,,,,,,,
,3,27,10,73.15,,,,,,,,,,,,,,,
,3,27,11,66.85000000000001,,,,,,,,,,,,,,,
,3,27,12,67.375,,,,,,,,,,,,,,,
,3,27,13,65.45,,,,,,,,,,,,,,,
,3,27,14,72.1,,,,,,,,,,,,,,,
,3,27,15,74.55,,,,,,,,,,,,,,,
,3,27,16,73.14999999999999,,,,,,,,,,,,,,,
,3,27,17,65.275,,,,,,,,,,,,,,,
,3,27,18,69.30000000000001,,,,,,,,,,,,,,,
,3,27,19,81.025,,,,,,,,,,,,,,,
,3,27,20,62.474999999999994,,,,,,,,,,,,,,,
,3,27,21,73.85,,,,,,,,,,,,,,,
,3,27,22,75.425,,,,,,,,,,,,,,,
,3,27,23,66.5,,,,,,,,,,,,,,,
,3,27,24,78.225,,,,,,,,,,,,,,,
,3,28,1,63.7,,,,,,,,,,,,,,,
,3,28,2,70,,,,,,,,,,,,,,,
,3,28,3,75.075,,,,,,,,,,,,,,,
,3,28,4,71.05,,,,,,,,,,,,,,,
,3,28,5,93.97500000000001,,,,,,,,,,,,,,,
,3,28,6,96.775,,,,,,,,,,,,,,,
,3,28,7,123.725,,,,,,,,,,,,,,,
,3,28,8,122.32499999999999,,,,,,,,,,,,,,,
,3,28,9,133.52499999999998,,,,,,,,,,,,,,,
,3,28,10,123.19999999999999,,,,,,,,,,,,,,,
,3,28,11,138.25,,,,,,,,,,,,,,,
,3,28,12,120.75,,,,,,,,,,,,,,,
,3,28,13,129.325,,,,,,,,,,,,,,,
,3,28,14,107.625,,,,,,,,,,,,,,,
,3,28,15,98.175,,,,,,,,,,,,,,,
,3,28,16,84.875,,,,,,,,,,,,,,,
,3,28,17,91.69999999999999,,,,,,,,,,,,,,,
,3,28,18,77.525,,,,,,,,,,,,,,,
,3,28,19,90.3,,,,,,,,,,,,,,,
,3,28,20,84.17500000000001,,,,,,,,,,,,,,,
,3,28,21,91,,,,,,,,,,,,,,,
,3,28,22,87.85,,,,,,,,,,,,,,,
,3,28,23,91.17500000000001,,,,,,,,,,,,,,,
,3,28,24,78.57499999999999,,,,,,,,,,,,,,,
,3,29,1,71.05,,,,,,,,,,,,,,,
,3,29,2,77.525,,,,,,,,,,,,,,,
,3,29,3,77.35,,,,,,,,,,,,,,,
,3,29,4,73.675,,,,,,,,,,,,,,,
,3,29,5,121.45,,,,,,,,,,,,,,,
,3,29,6,130.9,,,,,,,,,,,,,,,
,3,29,7,126.875,,,,,,,,,,,,,,,
,3,29,8,141.4,,,,,,,,,,,,,,,
,3,29,9,143.5,,,,,,,,,,,,,,,
,3,29,10,147.7,,,,,,,,,,,,,,,
,3,29,11,161.875,,,,,,,,,,,,,,,
,3,29,12,146.64999999999998,,,,,,,,,,,,,,,
,3,29,13,150.5,,,,,,,,,,,,,,,
,3,29,14,147,,,,,,,,,,,,,,,
,3,29,15,140.875,,,,,,,,,,,,,,,
,3,29,16,91.7,,,,,,,,,,,,,,,
,3,29,17,107.8,,,,,,,,,,,,,,,
,3,29,18,87.5,,,,,,,,,,,,,,,
,3,29,19,95.2,,,,,,,,,,,,,,,
,3,29,20,91,,,,,,,,,,,,,,,
,3,29,21,93.10000000000001,,,,,,,,,,,,,,,
,3,29,22,88.725,,,,,,,,,,,,,,,
,3,29,23,83.82499999999999,,,,,,,,,,,,,,,
,3,29,24,89.07499999999999,,,,,,,,,,,,,,,
,3,30,1,76.475,,,,,,,,,,,,,,,
,3,30,2,80.5,,,,,,,,,,,,,,,
,3,30,3,82.07499999999999,,,,,,,,,,,,,,,
,3,30,4,98.525,,,,,,,,,,,,,,,
,3,30,5,140.875,,,,,,,,,,,,,,,
,3,30,6,159.425,,,,,,,,,,,,,,,
,3,30,7,175,,,,,,,,,,,,,,,
,3,30,8,167.475,,,,,,,,,,,,,,,
,3,30,9,166.425,,,,,,,,,,,,,,,
,3,30,10,186.025,,,,,,,,,,,,,,,
,3,30,11,180.075,,,,,,,,,,,,,,,
,3,30,12,172.375,,,,,,,,,,,,,,,
,3,30,13,176.05,,,,,,,,,,,,,,,
,3,30,14,160.825,,,,,,,,,,,,,,,
,3,30,15,133.875,,,,,,,,,,,,,,,
,3,30,16,96.77499999999999,,,,,,,,,,,,,,,
,3,30,17,102.375,,,,,,,,,,,,,,,
,3,30,18,94.15,,,,,,,,,,,,,,,
,3,30,19,100.625,,,,,,,,,,,,,,,
,3,30,20,91.69999999999999,,,,,,,,,,,,,,,
,3,30,21,95.02499999999999,,,,,,,,,,,,,,,
,3,30,22,97.475,,,,,,,,,,,,,,,
,3,30,23,100.27499999999999,,,,,,,,,,,,,,,
,3,30,24,87.15,,,,,,,,,,,,,,,
,3,31,1,83.125,,,,,,,,,,,,,,,
,3,31,2,78.925,,,,,,,,,,,,,,,
,3,31,3,86.975,,,,,,,,,,,,,,,
,3,31,4,98.875,,,,,,,,,,,,,,,
,3,31,5,118.82499999999999,,,,,,,,,,,,,,,
,3,31,6,137.72500000000002,,,,,,,,,,,,,,,
,3,31,7,179.2,,,,,,,,,,,,,,,
,3,31,8,183.225,,,,,,,,,,,,,,,
,3,31,9,163.275,,,,,,,,,,,,,,,
,3,31,10,166.60000000000002,,,,,,,,,,,,,,,
,3,31,11,168.875,,,,,,,,,,,,,,,
,3,31,12,151.2,,,,,,,,,,,,,,,
,3,31,13,177.27499999999998,,,,,,,,,,,,,,,
,3,31,14,184.45000000000002,,,,,,,,,,,,,,,
,3,31,15,124.94999999999999,,,,,,,,,,,,,,,
,3,31,16,89.425,,,,,,,,,,,,,,,
,3,31,17,102.19999999999999,,,,,,,,,,,,,,,
,3,31,18,87.85,,,,,,,,,,,,,,,
,3,31,19,89.775,,,,,,,,,,,,,,,
,3,31,20,93.27499999999999,,,,,,,,,,,,,,,
,3,31,21,100.625,,,,,,,,,,,,,,,
,3,31,22,98,,,,,,,,,,,,,,,
,3,31,23,100.8,,,,,,,,,,,,,,,
,3,31,24,0,,,,,,,,,,,,,,,
,4,1,1,83.65,,,,,,,,,,,,,,,
,4,1,2,78.4,,,,,,,,,,,,,,,
,4,1,3,80.67499999999998,,,,,,,,,,,,,,,
,4,1,4,78.75,,,,,,,,,,,,,,,
,4,1,5,110.425,,,,,,,,,,,,,,,
,4,1,6,138.95,,,,,,,,,,,,,,,
,4,1,7,134.39999999999998,,,,,,,,,,,,,,,
,4,1,8,129.85000000000002,,,,,,,,,,,,,,,
,4,1,9,116.55,,,,,,,,,,,,,,,
,4,1,10,140.525,,,,,,,,,,,,,,,
,4,1,11,120.75,,,,,,,,,,,,,,,
,4,1,12,91.17500000000001,,,,,,,,,,,,,,,
,4,1,13,88.89999999999999,,,,,,,,,,,,,,,
,4,1,14,89.95,,,,,,,,,,,,,,,
,4,1,15,86.625,,,,,,,,,,,,,,,
,4,1,16,74.89999999999999,,,,,,,,,,,,,,,
,4,1,17,75.425,,,,,,,,,,,,,,,
,4,1,18,67.375,,,,,,,,,,,,,,,
,4,1,19,74.375,,,,,,,,,,,,,,,
,4,1,20,68.075,,,,,,,,,,,,,,,
,4,1,21,78.05,,,,,,,,,,,,,,,
,4,1,22,69.65,,,,,,,,,,,,,,,
,4,1,23,61.074999999999996,,,,,,,,,,,,,,,
,4,1,24,83.125,,,,,,,,,,,,,,,
,4,2,1,65.44999999999999,,,,,,,,,,,,,,,
,4,2,2,56.349999999999994,,,,,,,,,,,,,,,
,4,2,3,61.425,,,,,,,,,,,,,,,
,4,2,4,57.75,,,,,,,,,,,,,,,
,4,2,5,66.675,,,,,,,,,,,,,,,
,4,2,6,57.400000000000006,,,,,,,,,,,,,,,
,4,2,7,61.074999999999996,,,,,,,,,,,,,,,
,4,2,8,49.35,,,,,,,,,,,,,,,
,4,2,9,70,,,,,,,,,,,,,,,
,4,2,10,60.37500000000001,,,,,,,,,,,,,,,
,4,2,11,67.89999999999999,,,,,,,,,,,,,,,
,4,2,12,55.825,,,,,,,,,,,,,,,
,4,2,13,61.425,,,,,,,,,,,,,,,
,4,2,14,58.8,,,,,,,,,,,,,,,
,4,2,15,60.9,,,,,,,,,,,,,,,
,4,2,16,60.375,,,,,,,,,,,,,,,
,4,2,17,54.25,,,,,,,,,,,,,,,
,4,2,18,60.550000000000004,,,,,,,,,,,,,,,
,4,2,19,67.2,,,,,,,,,,,,,,,
,4,2,20,52.5,,,,,,,,,,,,,,,
,4,2,21,64.575,,,,,,,,,,,,,,,
,4,2,22,61.6,,,,,,,,,,,,,,,
,4,2,23,60.89999999999999,,,,,,,,,,,,,,,
,4,2,24,65.275,,,,,,,,,,,,,,,
,4,3,1,57.400000000000006,,,,,,,,,,,,,,,
,4,3,2,53.025,,,,,,,,,,,,,,,
,4,3,3,59.85,,,,,,,,,,,,,,,
,4,3,4,52.85,,,,,,,,,,,,,,,
,4,3,5,63.175,,,,,,,,,,,,,,,
,4,3,6,58.099999999999994,,,,,,,,,,,,,,,
,4,3,7,55.65,,,,,,,,,,,,,,,
,4,3,8,52.15,,,,,,,,,,,,,,,
,4,3,9,63.875,,,,,,,,,,,,,,,
,4,3,10,59.675,,,,,,,,,,,,,,,
,4,3,11,57.75,,,,,,,,,,,,,,,
,4,3,12,51.1,,,,,,,,,,,,,,,
,4,3,13,56.875,,,,,,,,,,,,,,,
,4,3,14,57.05,,,,,,,,,,,,,,,
,4,3,15,61.425,,,,,,,,,,,,,,,
,4,3,16,58.449999999999996,,,,,,,,,,,,,,,
,4,3,17,46.9,,,,,,,,,,,,,,,
,4,3,18,58.8,,,,,,,,,,,,,,,
,4,3,19,70,,,,,,,,,,,,,,,
,4,3,20,46.900000000000006,,,,,,,,,,,,,,,
,4,3,21,57.75,,,,,,,,,,,,,,,
,4,3,22,61.6,,,,,,,,,,,,,,,
,4,3,23,57.05,,,,,,,,,,,,,,,
,4,3,24,62.65,,,,,,,,,,,,,,,
,4,4,1,57.575,,,,,,,,,,,,,,,
,4,4,2,59.150000000000006,,,,,,,,,,,,,,,
,4,4,3,59.675,,,,,,,,,,,,,,,
,4,4,4,58.8,,,,,,,,,,,,,,,
,4,4,5,78.57499999999999,,,,,,,,,,,,,,,
,4,4,6,93.80000000000001,,,,,,,,,,,,,,,
,4,4,7,95.375,,,,,,,,,,,,,,,
,4,4,8,84.52499999999999,,,,,,,,,,,,,,,
,4,4,9,81.19999999999999,,,,,,,,,,,,,,,
,4,4,10,89.075,,,,,,,,,,,,,,,
,4,4,11,81.89999999999999,,,,,,,,,,,,,,,
,4,4,12,71.57499999999999,,,,,,,,,,,,,,,
,4,4,13,81.72500000000001,,,,,,,,,,,,,,,
,4,4,14,79.8,,,,,,,,,,,,,,,
,4,4,15,71.925,,,,,,,,,,,,,,,
,4,4,16,71.4,,,,,,,,,,,,,,,
,4,4,17,62.474999999999994,,,,,,,,,,,,,,,
,4,4,18,53.02499999999999,,,,,,,,,,,,,,,
,4,4,19,63,,,,,,,,,,,,,,,
,4,4,20,51.275,,,,,,,,,,,,,,,
,4,4,21,60.025000000000006,,,,,,,,,,,,,,,
,4,4,22,64.225,,,,,,,,,,,,,,,
,4,4,23,65.45,,,,,,,,,,,,,,,
,4,4,24,64.75,,,,,,,,,,,,,,,
,4,5,1,58.625,,,,,,,,,,,,,,,
,4,5,2,61.075,,,,,,,,,,,,,,,
,4,5,3,60.2,,,,,,,,,,,,,,,
,4,5,4,67.9,,,,,,,,,,,,,,,
,4,5,5,104.125,,,,,,,,,,,,,,,
,4,5,6,128.10000000000002,,,,,,,,,,,,,,,
,4,5,7,136.325,,,,,,,,,,,,,,,
,4,5,8,139.475,,,,,,,,,,,,,,,
,4,5,9,145.60000000000002,,,,,,,,,,,,,,,
,4,5,10,141.05,,,,,,,,,,,,,,,
,4,5,11,156.1,,,,,,,,,,,,,,,
,4,5,12,155.39999999999998,,,,,,,,,,,,,,,
,4,5,13,158.72500000000002,,,,,,,,,,,,,,,
,4,5,14,144.89999999999998,,,,,,,,,,,,,,,
,4,5,15,101.85,,,,,,,,,,,,,,,
,4,5,16,85.575,,,,,,,,,,,,,,,
,4,5,17,81.025,,,,,,,,,,,,,,,
,4,5,18,95.375,,,,,,,,,,,,,,,
,4,5,19,85.925,,,,,,,,,,,,,,,
,4,5,20,72.625,,,,,,,,,,,,,,,
,4,5,21,79.975,,,,,,,,,,,,,,,
,4,5,22,80.15,,,,,,,,,,,,,,,
,4,5,23,81.55,,,,,,,,,,,,,,,
,4,5,24,64.225,,,,,,,,,,,,,,,
,4,6,1,65.275,,,,,,,,,,,,,,,
,4,6,2,68.42500000000001,,,,,,,,,,,,,,,
,4,6,3,67.375,,,,,,,,,,,,,,,
,4,6,4,70,,,,,,,,,,,,,,,
,4,6,5,119.875,,,,,,,,,,,,,,,
,4,6,6,144.025,,,,,,,,,,,,,,,
,4,6,7,161.35000000000002,,,,,,,,,,,,,,,
,4,6,8,155.225,,,,,,,,,,,,,,,
,4,6,9,161.35000000000002,,,,,,,,,,,,,,,
,4,6,10,166.425,,,,,,,,,,,,,,,
,4,6,11,165.375,,,,,,,,,,,,,,,
,4,6,12,152.77499999999998,,,,,,,,,,,,,,,
,4,6,13,141.925,,,,,,,,,,,,,,,
,4,6,14,135.45,,,,,,,,,,,,,,,
,4,6,15,108.15,,,,,,,,,,,,,,,
,4,6,16,84.875,,,,,,,,,,,,,,,
,4,6,17,91.69999999999999,,,,,,,,,,,,,,,
,4,6,18,88.725,,,,,,,,,,,,,,,
,4,6,19,88.55,,,,,,,,,,,,,,,
,4,6,20,79.27499999999999,,,,,,,,,,,,,,,
,4,6,21,82.07499999999999,,,,,,,,,,,,,,,
,4,6,22,83.47500000000001,,,,,,,,,,,,,,,
,4,6,23,82.6,,,,,,,,,,,,,,,
,4,6,24,72.275,,,,,,,,,,,,,,,
,4,7,1,68.075,,,,,,,,,,,,,,,
,4,7,2,62.125,,,,,,,,,,,,,,,
,4,7,3,68.425,,,,,,,,,,,,,,,
,4,7,4,95.725,,,,,,,,,,,,,,,
,4,7,5,148.225,,,,,,,,,,,,,,,
,4,7,6,156.10000000000002,,,,,,,,,,,,,,,
,4,7,7,189.875,,,,,,,,,,,,,,,
,4,7,8,189.35,,,,,,,,,,,,,,,
,4,7,9,189.175,,,,,,,,,,,,,,,
,4,7,10,197.925,,,,,,,,,,,,,,,
,4,7,11,196,,,,,,,,,,,,,,,
,4,7,12,182.175,,,,,,,,,,,,,,,
,4,7,13,175.52499999999998,,,,,,,,,,,,,,,
,4,7,14,171.14999999999998,,,,,,,,,,,,,,,
,4,7,15,140.35,,,,,,,,,,,,,,,
,4,7,16,104.65,,,,,,,,,,,,,,,
,4,7,17,104.475,,,,,,,,,,,,,,,
,4,7,18,85.22500000000001,,,,,,,,,,,,,,,
,4,7,19,100.27499999999999,,,,,,,,,,,,,,,
,4,7,20,91.35,,,,,,,,,,,,,,,
,4,7,21,89.25,,,,,,,,,,,,,,,
,4,7,22,87.85,,,,,,,,,,,,,,,
,4,7,23,75.25,,,,,,,,,,,,,,,
,4,7,24,72.1,,,,,,,,,,,,,,,
,4,8,1,67.9,,,,,,,,,,,,,,,
,4,8,2,63.7,,,,,,,,,,,,,,,
,4,8,3,65.8,,,,,,,,,,,,,,,
,4,8,4,70,,,,,,,,,,,,,,,
,4,8,5,100.275,,,,,,,,,,,,,,,
,4,8,6,138.775,,,,,,,,,,,,,,,
,4,8,7,137.55,,,,,,,,,,,,,,,
,4,8,8,128.625,,,,,,,,,,,,,,,
,4,8,9,141.4,,,,,,,,,,,,,,,
,4,8,10,110.775,,,,,,,,,,,,,,,
,4,8,11,81.9,,,,,,,,,,,,,,,
,4,8,12,44.625,,,,,,,,,,,,,,,
,4,8,13,41.825,,,,,,,,,,,,,,,
,4,8,14,36.225,,,,,,,,,,,,,,,
,4,8,15,36.225,,,,,,,,,,,,,,,
,4,8,16,41.125,,,,,,,,,,,,,,,
,4,8,17,44.625,,,,,,,,,,,,,,,
,4,8,18,41.125,,,,,,,,,,,,,,,
