Month,Day,Hour,SITE CONSUMPTION Grid supply (kWh),SITE CONSUMPTION Natural Gas (kWh),ONSITE SOLAR SYSTEM PRODUCTION (kWh),GRID (OMIE) Price (€/MWh),NG (MIBGAS) Price (€/MWh)
11,12,24,764.75,152.95,0,63.882,31.941
11,13,1,680.75,136.15000000000003,0,60.773999999999994,30.386999999999997
11,13,2,815.5,163.1,0,60.9,30.45
11,13,3,693,138.6,0,57.932,28.966
11,13,4,780.5000000000001,156.10000000000002,0,51.834999999999994,25.917499999999997
11,13,5,677.25,135.45,0,53.717999999999996,26.858999999999998
11,13,6,797.9999999999998,159.59999999999997,0,54.061,27.0305
11,13,7,761.25,152.25,0,76.52399999999999,38.26199999999999
11,13,8,787.5,157.5,0,86.43599999999999,43.217999999999996
11,13,9,719.25,143.85,37.67254425954442,74.10199999999999,37.050999999999995
11,13,10,742,148.4,155.9878785746761,77.161,38.5805
11,13,11,752.5,150.5,161.87421361522993,70.875,35.4375
11,13,12,943.25,188.65000000000003,154.81061156656534,63.111999999999995,31.555999999999997
11,13,13,743.75,148.75,306.08942210879843,54.830999999999996,27.415499999999998
11,13,14,826,165.2,199.54675787477436,50.09899999999999,25.049499999999995
11,13,15,815.5000000000001,163.10000000000002,158.931046094953,39.592,19.796
11,13,16,724.5,144.90000000000003,88.29502560830723,43.113,21.5565
11,13,17,724.5,144.90000000000003,23.54534016221526,59.82199999999999,29.910999999999994
11,13,18,892.5,178.5,0,64.45599999999999,32.227999999999994
11,13,19,742,148.4,0,73.5,36.75
11,13,20,815.5,163.1,0,61.41799999999999,30.708999999999996
11,13,21,752.5,150.5,0,43.729,21.8645
11,13,22,822.5,164.5,0,38.5,19.25
11,13,23,941.5,188.3,0,38.730999999999995,19.365499999999997
11,13,24,820.7499999999999,164.14999999999998,0,7.882,3.941
11,14,1,792.75,158.55,0,1.519,0.7595
11,14,2,812,162.40000000000003,0,0.616,0.308
11,14,3,785.7500000000002,157.15000000000003,0,0.371,0.1855
11,14,4,901.25,180.25000000000003,0,0.5459999999999999,0.27299999999999996
11,14,5,1123.5,224.7,0,2.037,1.0185
11,14,6,1394.7500000000002,278.95000000000005,0,34.524,17.262
11,14,7,1433.25,286.65,0,56.021,28.0105
11,14,8,1706.25,341.25,0,63.588,31.794
11,14,9,1856.7499999999998,371.34999999999997,23.54534016221526,57.70799999999999,28.853999999999996
11,14,10,1767.5,353.5,141.27204097329155,51.736999999999995,25.868499999999997
11,14,11,1947.75,389.55000000000007,79.4655230474765,50.97399999999999,25.486999999999995
11,14,12,1788.5,357.70000000000005,91.23819312858414,52.556,26.278
11,14,13,1753.5,350.7,68.28148647042426,52.653999999999996,26.326999999999998
11,14,14,2003.75,400.75,65.33831895014734,57.946,28.973
11,14,15,1568,313.6,111.8403657705225,63.85399999999999,31.926999999999996
11,14,16,1197,239.39999999999998,59.45198390959354,60.157999999999994,30.078999999999997
11,14,17,983.5,196.70000000000002,7.0636020486645785,76.496,38.248
11,14,18,1102.4999999999998,220.49999999999997,0,83.979,41.9895
11,14,19,810.25,162.05,0,81.89299999999999,40.94649999999999
11,14,20,915.2499999999999,183.05,0,70.24499999999999,35.122499999999995
11,14,21,1015,203,0,62.901999999999994,31.450999999999997
11,14,22,943.25,188.65000000000003,0,64.624,32.312
11,14,23,1008.0000000000001,201.60000000000002,0,59.849999999999994,29.924999999999997
11,14,24,904.75,180.95,0,56.76999999999999,28.384999999999994
11,15,1,855.7499999999999,171.14999999999998,0,53.494,26.747
11,15,2,799.75,159.95,0,51.03,25.515
11,15,3,784,156.8,0,49.483,24.7415
11,15,4,894.25,178.85000000000002,0,52.115,26.0575
11,15,5,1205.75,241.15000000000003,0,56.797999999999995,28.398999999999997
11,15,6,1646.75,329.35,0,67.85799999999999,33.928999999999995
11,15,7,1734.25,346.85,0,81.69699999999999,40.848499999999994
11,15,8,2220.75,444.15,0,85.204,42.602
11,15,9,2408,481.59999999999997,9.418136064886106,77.028,38.514
11,15,10,2633.75,526.75,91.82682663263952,70.07,35.035
11,15,11,2471,494.20000000000005,200.1353913788297,63.588,31.794
11,15,12,2126.25,425.25000000000006,158.931046094953,60.228,30.114
11,15,13,1998.5,399.7,264.2964433208663,59.88499999999999,29.942499999999995
11,15,14,2306.5,461.3,173.64688369633757,59.94799999999999,29.973999999999997
11,15,15,1946.0000000000002,389.2000000000001,155.39924507062074,68.782,34.391
11,15,16,1585.4999999999998,317.09999999999997,71.22465399070117,77.196,38.598
11,15,17,1200.5,240.10000000000002,12.36130358516301,86.044,43.022
11,15,18,1344,268.8,0,90.92999999999999,45.464999999999996
11,15,19,1134,226.80000000000004,0,84.756,42.378
11,15,20,1116.5,223.29999999999998,0,77.30799999999999,38.653999999999996
11,15,21,1121.75,224.35000000000002,0,68.355,34.1775
11,15,22,1118.25,223.64999999999998,0,64.16199999999999,32.080999999999996
11,15,23,1121.75,224.35000000000002,0,58.94699999999999,29.473499999999994
11,15,24,1025.5,205.10000000000002,0,59.836,29.918
11,16,1,931.0000000000001,186.20000000000002,0,58.317,29.1585
11,16,2,974.75,194.95000000000002,0,59.19899999999999,29.599499999999995
11,16,3,950.25,190.05,0,57.498,28.749
11,16,4,985.25,197.05,0,61.684,30.842
11,16,5,1214.5,242.90000000000003,0,65.023,32.5115
11,16,6,1485.75,297.15,0,71.904,35.952
11,16,7,1578.5000000000002,315.70000000000005,0,88.83,44.415
11,16,8,2128,425.6,0,90.993,45.4965
11,16,9,2219,443.8,0.11294405359062633,90.01299999999999,45.006499999999996
11,16,10,2121,424.20000000000005,0.3059054741387811,84.07,42.035
11,16,11,2187.5,437.5,0.3687237058996914,81.634,40.817
11,16,12,1958.25,391.65,0.31261957504441273,85.841,42.9205
11,16,13,1769.25,353.85,40.69269400527357,88.66199999999999,44.330999999999996
11,16,14,1916.25,383.25,43.558879300098226,94.26899999999999,47.134499999999996
11,16,15,1639.7500000000002,327.9500000000001,15.8931046094953,101.06599999999999,50.532999999999994
11,16,16,1249.5,249.90000000000003,7.0636020486645785,100.667,50.3335
11,16,17,1015.0000000000001,203.00000000000006,1.7659005121661444,114.814,57.407
11,16,18,1114.75,222.95000000000002,0,92.785,46.3925
11,16,19,957.25,191.45,0,87.682,43.841
11,16,20,1046.5,209.30000000000004,0,84.833,42.4165
11,16,21,960.75,192.15000000000003,0,80.5,40.25
11,16,22,1023.75,204.75,0,77.14,38.57
11,16,23,1109.5000000000002,221.90000000000003,0,70.59499999999998,35.29749999999999
11,16,24,903,180.6,0,74.19999999999999,37.099999999999994
11,17,1,861,172.2,0,70,35
11,17,2,834.75,166.95,0,68.257,34.1285
11,17,3,801.5,160.3,0,64.96,32.48
11,17,4,901.25,180.25000000000003,0,66.99,33.495
11,17,5,1064,212.8,0,72.24,36.12
11,17,6,1321.25,264.25,0,83.62199999999999,41.81099999999999
11,17,7,1372,274.4,0,91.72099999999999,45.860499999999995
11,17,8,1911.0000000000002,382.20000000000005,0,99.34399999999998,49.67199999999999
11,17,9,2042.2500000000002,408.45000000000005,20.013539137882972,94.32499999999999,47.162499999999994
11,17,10,2008.9999999999998,401.8,35.31801024332289,89.523,44.7615
11,17,11,2038.75,407.75000000000006,61.21788442175967,87.626,43.813
11,17,12,1865.5,373.1,110.07446525835634,83.69899999999998,41.84949999999999
11,17,13,1872.5,374.5,104.7767637218579,78.652,39.326
11,17,14,1862,372.40000000000003,123.02440234757474,86.737,43.3685
11,17,15,1692.25,338.45,97.12452816913796,90.26499999999999,45.13249999999999
11,17,16,1447.2500000000002,289.45000000000005,31.197575714935223,93.562,46.781
11,17,17,1018.5,203.70000000000002,5.886335040553815,102.42399999999999,51.211999999999996
11,17,18,1183,236.60000000000002,0,104.972,52.486
11,17,19,983.5000000000001,196.70000000000002,0,99.34399999999998,49.67199999999999
11,17,20,964.2499999999998,192.84999999999997,0,89.92899999999999,44.964499999999994
11,17,21,964.25,192.85,0,84.28699999999999,42.143499999999996
11,17,22,1067.5,213.5,0,82.838,41.419
11,17,23,1037.75,207.54999999999998,0,78.729,39.3645
11,17,24,962.5,192.5,0,77.392,38.696
11,18,1,1001,200.2,0,68.166,34.083
11,18,2,866.25,173.25,0,63.42699999999999,31.713499999999996
11,18,3,850.5000000000001,170.10000000000002,0,60.13699999999999,30.068499999999997
11,18,4,908.25,181.65000000000003,0,57.693999999999996,28.846999999999998
11,18,5,843.5,168.70000000000002,0,57.70799999999999,28.853999999999996
11,18,6,932.75,186.55,0,59.976,29.988
11,18,7,927.5,185.5,0,64.45599999999999,32.227999999999994
11,18,8,873.25,174.65,0,70.07,35.035
11,18,9,850.5000000000001,170.10000000000002,9.418136064886106,66.78699999999999,33.393499999999996
11,18,10,922.25,184.45,65.92695245420273,64.37199999999999,32.18599999999999
11,18,11,845.25,169.05,78.87688954342111,58.778999999999996,29.389499999999998
11,18,12,913.5,182.7,87.11775860019648,59.135999999999996,29.567999999999998
11,18,13,861,172.2,181.29911924905753,56.26599999999999,28.132999999999996
11,18,14,862.75,172.55,83.58595757586417,54.838,27.419
11,18,15,920.5000000000001,184.10000000000002,68.87011997447964,55.334999999999994,27.667499999999997
11,18,16,806.75,161.35000000000002,60.04061741364891,61.809999999999995,30.904999999999998
11,18,17,805,161,5.297701536498433,73.682,36.841
11,18,18,1008.0000000000001,201.60000000000002,0,75.607,37.8035
11,18,19,747.2500000000001,149.45000000000002,0,65.13499999999999,32.567499999999995
11,18,20,803.25,160.65,0,58.81399999999999,29.406999999999996
11,18,21,820.75,164.15000000000003,0,54.775,27.3875
11,18,22,852.25,170.45,0,51.611,25.8055
11,18,23,885.5,177.10000000000002,0,40.607,20.3035
11,18,24,731.5,146.3,0,13.579999999999998,6.789999999999999
11,19,1,706.9999999999999,141.39999999999998,0,4.109,2.0545
11,19,2,756,151.2,0,2.8699999999999997,1.4349999999999998
11,19,3,708.75,141.75,0,0.091,0.0455
11,19,4,761.25,152.25,0,0.049,0.0245
11,19,5,617.75,123.55000000000003,0,0.063,0.0315
11,19,6,784,156.8,0,1.631,0.8155
11,19,7,728.0000000000001,145.60000000000002,0,3.913,1.9565
11,19,8,698.25,139.65,0,10.142999999999999,5.0714999999999995
11,19,9,705.2499999999999,141.04999999999998,20.01353913788297,13.174,6.587
11,19,10,784,156.8,113.60626628268864,8.819999999999999,4.409999999999999
11,19,11,796.25,159.25,221.32619752482344,8.855,4.4275
11,19,12,731.5,146.3,301.38035407635533,8.176,4.088
11,19,13,726.25,145.25,324.3370607345152,1.547,0.7735
11,19,14,791,158.2,291.37358450741385,11.654999999999998,5.827499999999999
11,19,15,806.75,161.35000000000002,217.20576299643577,36.602999999999994,18.301499999999997
11,19,16,693,138.6,114.194899786744,51.163,25.5815
11,19,17,747.25,149.45,11.772670081107629,65.107,32.5535
11,19,18,775.2499999999999,155.04999999999998,0,73.22699999999999,36.613499999999995
11,19,19,687.75,137.55,0,72.737,36.3685
11,19,20,801.5,160.3,0,62.208999999999996,31.104499999999998
11,19,21,733.2499999999999,146.64999999999998,0,59.12199999999999,29.560999999999996
11,19,22,680.7499999999999,136.14999999999998,0,61.63499999999999,30.817499999999995
11,19,23,822.5,164.5,0,56.035,28.0175
11,19,24,761.25,152.25,0,47.809999999999995,23.904999999999998
11,20,1,670.2499999999999,134.04999999999998,0,43.876,21.938
11,20,2,777,155.4,0,41.937,20.9685
11,20,3,644,128.8,0,36.385999999999996,18.192999999999998
11,20,4,812,162.40000000000003,0,42.168,21.084
11,20,5,644,128.8,0,56.301,28.1505
11,20,6,775.25,155.05,0,71.16199999999999,35.580999999999996
11,20,7,722.7499999999999,144.54999999999998,0,88.648,44.324
11,20,8,696.5,139.3,0,87.08699999999999,43.543499999999995
11,20,9,782.25,156.45,6.4749685446091965,80.91999999999999,40.459999999999994
11,20,10,696.5,139.3,46.50204682037514,75.06099999999999,37.530499999999996
11,20,11,712.25,142.45,123.61303585163012,74.277,37.1385
11,20,12,682.5,136.5,161.28558011117454,70.84,35.42
11,20,13,698.25,139.65,227.80116606943264,79.44999999999999,39.724999999999994
11,20,14,738.5,147.7,67.1042194623135,83.573,41.7865
11,20,15,805,161,119.49260132324244,81.96999999999998,40.98499999999999
11,20,16,682.5,136.5,64.16105194203658,87.5,43.75
11,20,17,752.5,150.5,10.595403072996868,101.934,50.967
11,20,18,808.5,161.7,0,97.98599999999999,48.992999999999995
11,20,19,691.25,138.25,0,91.056,45.528
11,20,20,770,154,0,84.028,42.014
11,20,21,785.7499999999999,157.14999999999998,0,74.907,37.4535
11,20,22,696.5,139.3,0,75.63499999999999,37.817499999999995
11,20,23,831.25,166.25,0,69.083,34.5415
11,20,24,745.5,149.1,0,71.925,35.9625
11,21,1,696.5,139.3,0,68.74,34.37
11,21,2,721,144.2,0,67.28399999999999,33.641999999999996
11,21,3,714,142.8,0,63.818999999999996,31.909499999999998
11,21,4,801.5,160.3,0,65.07199999999999,32.535999999999994
11,21,5,836.5,167.3,0,70.791,35.3955
11,21,6,962.5,192.5,0,83.88799999999999,41.943999999999996
11,21,7,906.5,181.3,0,91.966,45.983
11,21,8,894.2500000000001,178.85000000000002,0,92.897,46.4485
11,21,9,894.2500000000001,178.85000000000002,19.424905633827592,93.576,46.788
11,21,10,859.25,171.85,111.2517322664671,94.5,47.25
11,21,11,899.4999999999999,179.89999999999998,160.10831310306378,92.77799999999999,46.388999999999996
11,21,12,854,170.8,314.3302911655737,93.67399999999999,46.836999999999996
11,21,13,854,170.8,263.11917631275554,91.99399999999999,45.99699999999999
11,21,14,927.5,185.5,114.7835332907994,94.11499999999998,47.05749999999999
11,21,15,845.25,169.05,100.65632919347023,91.61599999999999,45.80799999999999
11,21,16,869.75,173.95,62.98378493392582,93.56899999999999,46.784499999999994
11,21,17,787.5,157.5,5.297701536498434,100.12799999999999,50.06399999999999
11,21,18,945,189.00000000000003,0,99.456,49.728
11,21,19,635.25,127.05,0,92.645,46.3225
11,21,20,799.75,159.95,0,87.353,43.6765
11,21,21,834.75,166.95,0,77.36399999999999,38.681999999999995
11,21,22,833,166.6,0,77.63699999999999,38.81849999999999
11,21,23,866.25,173.25,0,68.628,34.314
11,21,24,875,175,0,68.6,34.3
11,22,1,829.5,165.9,0,66.507,33.2535
11,22,2,759.5,151.9,0,66.507,33.2535
11,22,3,728,145.6,0,64.39999999999999,32.199999999999996
11,22,4,791,158.2,0,64.687,32.3435
11,22,5,815.4999999999998,163.1,0,65.555,32.7775
11,22,6,936.25,187.25,0,82.068,41.034
11,22,7,959,191.80000000000004,0,96.05399999999999,48.026999999999994
11,22,8,1195.25,239.05,0,105.74199999999999,52.870999999999995
11,22,9,1330,266,4.709068032443052,91.88199999999999,45.940999999999995
11,22,10,1256.5,251.29999999999998,35.90664374737827,80.465,40.2325
11,22,11,1085,217.00000000000003,84.76322458397495,72.464,36.232
11,22,12,1134,226.80000000000004,152.45607755034382,66.86399999999999,33.431999999999995
11,22,13,918.75,183.75,90.06092612047338,71.743,35.8715
11,22,14,1319.5000000000002,263.90000000000003,49.44521434065204,81.48,40.74
11,22,15,1027.25,205.45000000000002,33.55210973115675,83.993,41.9965
11,22,16,1015,203,27.665774690602934,89.07499999999999,44.537499999999994
11,22,17,801.5,160.3,1.7659005121661444,93.1,46.55
11,22,18,973.0000000000001,194.60000000000005,0,90.92299999999999,45.461499999999994
11,22,19,731.5,146.3,0,83.167,41.5835
11,22,20,787.5,157.5,0,86.1,43.05
11,22,21,827.75,165.55000000000004,0,70.903,35.4515
11,22,22,859.25,171.85,0,71.61,35.805
11,22,23,918.75,183.75,0,60.9,30.45
11,22,24,824.25,164.85,0,45.479,22.7395
11,23,1,763,152.6,0,32.235,16.1175
11,23,2,787.5,157.5,0,28.783999999999995,14.391999999999998
11,23,3,785.7499999999999,157.14999999999998,0,21.090999999999998,10.545499999999999
11,23,4,866.25,173.25,0,15.274,7.637
11,23,5,1046.5,209.30000000000004,0,24.485999999999997,12.242999999999999
11,23,6,1387.75,277.55,0,58.317,29.1585
11,23,7,1470,294,0,80.626,40.313
11,23,8,1473.5,294.7,0,91.33599999999998,45.66799999999999
11,23,9,1800.75,360.15,7.063602048664578,89.278,44.639
11,23,10,1820,364,28.84304169871369,76.195,38.0975
11,23,11,1797.2500000000002,359.45000000000005,73.57918800692269,58.141999999999996,29.070999999999998
11,23,12,1622.25,324.45,107.71993124213482,48.71999999999999,24.359999999999996
11,23,13,1732.5,346.5,124.79030285974089,55.00599999999999,27.502999999999997
11,23,14,1951.25,390.25000000000006,82.9973240718088,58.84899999999999,29.424499999999995
11,23,15,1825.25,365.05,101.833596201581,61.453,30.7265
11,23,16,1295,259,78.87688954342111,66.773,33.3865
11,23,17,911.75,182.35,12.949937089218393,92.771,46.3855
11,23,18,1144.5,228.9,0,107.317,53.6585
11,23,19,871.5,174.30000000000004,0,105.343,52.6715
11,23,20,980,196,0,89.6,44.8
11,23,21,980,196,0,79.24699999999999,39.62349999999999
11,23,22,962.5,192.5,0,68.726,34.363
11,23,23,1058.75,211.75,0,25.942,12.971
11,23,24,890.7499999999999,178.14999999999998,0,20.726999999999997,10.363499999999998
11,24,1,855.75,171.15000000000003,0,7.042,3.521
11,24,2,833,166.6,0,8.729,4.3645
11,24,3,782.25,156.45,0,0.742,0.371
11,24,4,925.75,185.15,0,1.393,0.6965
11,24,5,1237.25,247.45000000000005,0,22.217999999999996,11.108999999999998
11,24,6,1354.5,270.9,0,49.91,24.955
11,24,7,1503.25,300.65,0,66.829,33.4145
11,24,8,1842.7499999999998,368.54999999999995,0,82.411,41.2055
11,24,9,1979.2499999999998,395.85,11.77267008110763,82.607,41.3035
11,24,10,2114,422.8,82.99732407180879,71.484,35.742
11,24,11,2094.75,418.95000000000005,171.88098318417138,67.396,33.698
11,24,12,1933.75,386.75000000000006,245.4601711910941,54.501999999999995,27.250999999999998
11,24,13,1732.5,346.5,287.84178348308154,53.004,26.502
11,24,14,1784.9999999999998,356.99999999999994,268.416877849254,58.666999999999994,29.333499999999997
11,24,15,1632.75,326.55,206.0217264193835,59.968999999999994,29.984499999999997
11,24,16,1153.25,230.64999999999998,101.24496269752561,70.889,35.4445
11,24,17,948.5,189.7,10.006769568941484,81.207,40.6035
11,24,18,1232,246.4,0,83.496,41.748
11,24,19,866.25,173.25,0,78.386,39.193
11,24,20,924,184.8,0,72.59,36.295
11,24,21,983.5,196.70000000000002,0,60.346999999999994,30.173499999999997
11,24,22,1050,210,0,59.37399999999999,29.686999999999994
11,24,23,980,196,0,55.230000000000004,27.615000000000002
11,24,24,955.5000000000001,191.10000000000002,0,54.648999999999994,27.324499999999997
11,25,1,827.75,165.55000000000004,0,51.821,25.9105
11,25,2,815.5,163.1,0,50.44899999999999,25.224499999999995
11,25,3,826,165.2,0,50.126999999999995,25.063499999999998
11,25,4,864.5,172.90000000000003,0,48.992999999999995,24.496499999999997
11,25,5,1114.75,222.95000000000002,0,51.93299999999999,25.966499999999996
11,25,6,1393,278.6,0,55.867,27.9335
11,25,7,1401.75,280.35,0,60.955999999999996,30.477999999999998
11,25,8,1718.4999999999995,343.7,0,66.003,33.0015
11,25,9,1851.5,370.3,7.063602048664578,64.351,32.1755
11,25,10,2044,408.8,50.62248134876282,62.419,31.2095
11,25,11,1938.9999999999998,387.8,80.05415655153189,60.942,30.471
11,25,12,1865.4999999999998,373.09999999999997,131.85390490840547,59.409,29.7045
11,25,13,1541.7499999999998,308.34999999999997,240.16246965459564,58.184,29.092
11,25,14,1253,250.60000000000002,171.8809831841714,63.062999999999995,31.531499999999998
11,25,15,994,198.8,160.10831310306378,67.137,33.5685
11,25,16,967.75,193.55000000000004,82.99732407180879,80.486,40.243
11,25,17,913.5,182.7,10.006769568941484,86.86999999999999,43.434999999999995
11,25,18,1065.75,213.14999999999998,0,92.155,46.0775
11,25,19,747.25,149.45,0,89.334,44.667
11,25,20,941.5,188.3,0,90.41199999999999,45.205999999999996
11,25,21,876.75,175.35,0,83.167,41.5835
11,25,22,953.75,190.75,0,82.83099999999999,41.415499999999994
11,25,23,929.2500000000001,185.85000000000005,0,79.457,39.7285
11,25,24,750.75,150.15,0,78.673,39.3365
11,26,1,810.25,162.05,0,74.277,37.1385
11,26,2,754.2500000000001,150.85000000000002,0,72.17699999999999,36.088499999999996
11,26,3,770,154,0,70.36399999999999,35.181999999999995
11,26,4,750.75,150.15,0,68.271,34.1355
11,26,5,656.25,131.25,0,68.705,34.3525
11,26,6,857.5,171.50000000000003,0,70.896,35.448
11,26,7,735,147,0,77.92399999999999,38.961999999999996
11,26,8,712.25,142.45,0,79.478,39.739
11,26,9,813.7500000000001,162.75000000000003,7.65223555271996,82.55799999999999,41.278999999999996
11,26,10,733.2499999999999,146.64999999999998,74.16782151097807,81.375,40.6875
11,26,11,736.7500000000001,147.35000000000002,211.90806145993736,80.36699999999999,40.183499999999995
11,26,12,680.75,136.15000000000003,249.58060571948175,79.695,39.8475
11,26,13,630,126.00000000000001,221.91483102887884,77.154,38.577
11,26,14,789.25,157.85,211.90806145993733,80.57,40.285
11,26,15,820.75,164.15000000000003,181.29911924905753,86.282,43.141
11,26,16,731.5,146.3,93.00409364075028,93.905,46.9525
11,26,17,682.5,136.5,10.595403072996866,101.192,50.596
11,26,18,826,165.2,0,109.676,54.838
11,26,19,677.25,135.45,0,102.15799999999999,51.07899999999999
11,26,20,778.75,155.75,0,95.13699999999999,47.56849999999999
11,26,21,728,145.6,0,85.687,42.8435
11,26,22,764.75,152.95,0,83.29299999999999,41.646499999999996
11,26,23,710.5000000000001,142.10000000000002,0,71.771,35.8855
11,26,24,775.2499999999999,155.04999999999998,0,69.58699999999999,34.793499999999995
11,27,1,715.75,143.15,0,65.96799999999999,32.983999999999995
11,27,2,736.75,147.35,0,62.93,31.465
11,27,3,742,148.4,0,62.17399999999999,31.086999999999996
11,27,4,687.75,137.55,0,61.53699999999999,30.768499999999996
11,27,5,614.25,122.85,0,65.863,32.9315
11,27,6,864.5,172.90000000000003,0,85.407,42.7035
11,27,7,710.5,142.10000000000002,0,93.05799999999999,46.528999999999996
11,27,8,728,145.6,0,101.493,50.7465
11,27,9,766.4999999999999,153.29999999999998,0.5886335040553815,97.58699999999999,48.793499999999995
11,27,10,757.75,151.55,13.538570593273775,96.6,48.3
11,27,11,679,135.8,34.72937673926751,95.85799999999999,47.928999999999995
11,27,12,701.75,140.35,34.14074323521213,93.779,46.8895
11,27,13,607.25,121.45000000000002,32.96347622710137,92.86899999999999,46.43449999999999
11,27,14,784,156.8,32.37484272304599,91,45.5
11,27,15,834.75,166.95,27.07714118654755,85.14099999999999,42.570499999999996
11,27,16,626.5,125.30000000000001,17.659005121661444,82.39,41.195
11,27,17,665,133,1.177267008110763,88.193,44.0965
11,27,18,778.75,155.75,0,91.077,45.5385
11,27,19,724.5,144.90000000000003,0,91.98,45.99
11,27,20,777,155.4,0,88.19999999999999,44.099999999999994
11,27,21,689.5,137.9,0,74.24199999999999,37.120999999999995
11,27,22,771.7500000000001,154.35000000000002,0,71.743,35.8715
11,27,23,714,142.8,0,59.598,29.799
11,27,24,796.25,159.25,0,54.41799999999999,27.208999999999996
11,28,1,665,133,0,49.342999999999996,24.671499999999998
11,28,2,798,159.60000000000002,0,47.229,23.6145
11,28,3,703.5000000000001,140.70000000000002,0,45.142999999999994,22.571499999999997
11,28,4,694.75,138.95,0,47.803000000000004,23.901500000000002
11,28,5,881.9999999999999,176.39999999999998,0,56.077,28.0385
11,28,6,1176,235.2,0,68.334,34.167
11,28,7,1261.75,252.35,0,82.86599999999999,41.43299999999999
11,28,8,1562.75,312.55,0,89.509,44.7545
11,28,9,1690.5,338.1,0,96.859,48.4295
11,28,10,1841.0000000000002,368.20000000000005,11.184036577052249,97.475,48.7375
11,28,11,1547,309.4,35.906643747378276,96.957,48.4785
11,28,12,1557.5,311.5,82.40869056775341,94.934,47.467
11,28,13,1307.25,261.45,117.13806730702092,96.41099999999999,48.205499999999994
11,28,14,1282.75,256.55,52.38838186092896,100.78599999999999,50.392999999999994
11,28,15,1169,233.8,48.85658083659667,105,52.5
11,28,16,969.5,193.9,25.31124067438141,114.80699999999999,57.403499999999994
11,28,17,824.25,164.85,2.9431675202769076,132.986,66.493
11,28,18,855.7499999999999,171.14999999999998,0,123.89999999999999,61.949999999999996
11,28,19,675.5000000000001,135.10000000000002,0,113.176,56.588
11,28,20,766.4999999999999,153.29999999999998,0,98.48299999999999,49.241499999999995
11,28,21,845.25,169.05,0,91.196,45.598
11,28,22,810.25,162.05,0,83.60799999999999,41.803999999999995
11,28,23,868,173.6,0,76.52399999999999,38.26199999999999
11,28,24,665,133,0,68.89399999999999,34.446999999999996
11,29,1,672.0000000000002,134.40000000000003,0,66.521,33.2605
11,29,2,677.25,135.45,0,64.47,32.235
11,29,3,589.75,117.95,0,60.403,30.2015
11,29,4,701.7500000000001,140.35000000000002,0,59.49999999999999,29.749999999999996
11,29,5,1011.5,202.30000000000004,0,66.99,33.495
11,29,6,1219.75,243.95,0,72.91199999999999,36.455999999999996
11,29,7,1302,260.4,0,93.06499999999998,46.53249999999999
11,29,8,1454.25,290.85,0,104.78299999999999,52.39149999999999
11,29,9,1578.5,315.7,5.886335040553815,101.81499999999998,50.90749999999999
11,29,10,1669.5000000000002,333.9000000000001,60.0406174136489,93.709,46.8545
11,29,11,1585.5,317.1,155.3992450706207,90.98599999999999,45.492999999999995
11,29,12,1377.25,275.45000000000005,253.11240674381403,89.78199999999998,44.89099999999999
11,29,13,1256.5,251.3,247.22607170326023,92.71499999999999,46.357499999999995
11,29,14,1452.5,290.5,243.69427067892795,102.725,51.3625
11,29,15,1351.0000000000002,270.20000000000005,176.00141771255906,117.6,58.8
11,29,16,1113,222.60000000000002,81.82005706369803,140,70
11,29,17,897.7499999999999,179.54999999999998,8.24086905677534,175,87.5
11,29,18,906.5,181.3,0,175,87.5
11,29,19,845.25,169.05,0,140,70
11,29,20,815.5,163.1,0,112.69999999999999,56.349999999999994
11,29,21,833,166.6,0,97.30699999999999,48.653499999999994
11,29,22,833,166.6,0,89.94999999999999,44.974999999999994
11,29,23,829.4999999999999,165.9,0,79.98899999999999,39.994499999999995
11,29,24,651.0000000000001,130.20000000000005,0,73.353,36.6765
11,30,1,647.5,129.5,0,73.16399999999999,36.581999999999994
11,30,2,696.5,139.3,0,71.53999999999999,35.769999999999996
11,30,3,626.5,125.30000000000001,0,70,35
11,30,4,742,148.4,0,71.14099999999999,35.570499999999996
11,30,5,929.2500000000001,185.85000000000005,0,74.41,37.205
11,30,6,1401.75,280.35,0,90.58699999999999,45.293499999999995
11,30,7,1589,317.8,0,117.663,58.8315
11,30,8,1921.5,384.30000000000007,0,153.489,76.7445
11,30,9,2065,413.00000000000006,2.354534016221526,165.935,82.9675
11,30,10,2030,406,36.49527725143365,155.624,77.812
11,30,11,2180.5,436.1000000000001,68.28148647042426,156.19799999999998,78.09899999999999
11,30,12,1903.9999999999998,380.79999999999995,114.7835332907994,136.57,68.285
11,30,13,1858.5,371.70000000000005,124.20166935568551,132.804,66.402
11,30,14,1860.25,372.05000000000007,107.7199312421348,136.5,68.25
11,30,15,1730.75,346.15000000000003,145.39247550167923,136.5,68.25
11,30,16,1331.75,266.35,78.87688954342111,158.2,79.1
11,30,17,1006.2500000000001,201.25000000000003,5.297701536498433,182.679,91.3395
11,30,18,1106,221.20000000000005,0,174.53799999999998,87.26899999999999
11,30,19,1051.75,210.35000000000002,0,137.851,68.9255
11,30,20,971.25,194.25,0,107.73,53.865
11,30,21,938,187.60000000000002,0,92.883,46.4415
11,30,22,910.0000000000001,182.00000000000003,0,87.22699999999999,43.613499999999995
11,30,23,1046.5,209.30000000000004,0,79.562,39.781
11,30,24,757.75,151.55,0,74.83699999999999,37.418499999999995
12,1,1,757.7499999999999,151.54999999999998,0,71.841,35.9205
